link_name,date,period,mph
8th Avenue - Northbound - 23rd St to 34th St,2024-09-12 22:00:00,Pre-CP,10.311710536923076
8th Avenue - Northbound - 23rd St to 34th St,2024-09-12 23:00:00,Pre-CP,8.596664374222224
8th Avenue - Northbound - 23rd St to 34th St,2024-09-13 00:00:00,Pre-CP,10.416708452156863
8th Avenue - Northbound - 23rd St to 34th St,2024-09-13 01:00:00,Pre-CP,20.100439303913046
8th Avenue - Northbound - 23rd St to 34th St,2024-09-13 02:00:00,Pre-CP,19.62313947959184
8th Avenue - Northbound - 23rd St to 34th St,2024-09-13 03:00:00,Pre-CP,21.68502095529412
8th Avenue - Northbound - 23rd St to 34th St,2024-09-13 04:00:00,Pre-CP,21.153333876734695
8th Avenue - Northbound - 23rd St to 34th St,2024-09-13 05:00:00,Pre-CP,21.9590395988
8th Avenue - Northbound - 23rd St to 34th St,2024-09-13 06:00:00,Pre-CP,20.374295266153847
8th Avenue - Northbound - 23rd St to 34th St,2024-09-13 07:00:00,Pre-CP,18.415069300816327
8th Avenue - Northbound - 23rd St to 34th St,2024-09-13 08:00:00,Pre-CP,14.560691304313726
8th Avenue - Northbound - 23rd St to 34th St,2024-09-13 09:00:00,Pre-CP,10.495735837500002
8th Avenue - Northbound - 23rd St to 34th St,2024-09-13 10:00:00,Pre-CP,6.374580860408164
8th Avenue - Northbound - 23rd St to 34th St,2024-09-13 11:00:00,Pre-CP,5.949306713913043
8th Avenue - Northbound - 23rd St to 34th St,2024-09-13 12:00:00,Pre-CP,5.685863228780487
8th Avenue - Northbound - 23rd St to 34th St,2024-09-13 13:00:00,Pre-CP,6.4814982716000005
8th Avenue - Northbound - 23rd St to 34th St,2024-09-13 14:00:00,Pre-CP,4.772106165454546
8th Avenue - Northbound - 23rd St to 34th St,2024-09-13 15:00:00,Pre-CP,4.168519197872341
8th Avenue - Northbound - 23rd St to 34th St,2024-09-13 16:00:00,Pre-CP,4.7872146325000005
8th Avenue - Northbound - 23rd St to 34th St,2024-09-13 17:00:00,Pre-CP,5.754543920000001
8th Avenue - Northbound - 23rd St to 34th St,2024-09-13 18:00:00,Pre-CP,6.835907268
8th Avenue - Northbound - 23rd St to 34th St,2024-09-13 19:00:00,Pre-CP,5.606950376470588
8th Avenue - Northbound - 23rd St to 34th St,2024-09-13 20:00:00,Pre-CP,6.982810637916668
8th Avenue - Northbound - 23rd St to 34th St,2024-09-13 21:00:00,Pre-CP,7.150209509767443
8th Avenue - Northbound - 23rd St to 34th St,2024-09-13 22:00:00,Pre-CP,9.32436888680851
8th Avenue - Northbound - 23rd St to 34th St,2024-09-13 23:00:00,Pre-CP,9.818451927200002
8th Avenue - Northbound - 23rd St to 34th St,2024-09-14 00:00:00,Pre-CP,7.443822125652174
8th Avenue - Northbound - 23rd St to 34th St,2024-09-14 01:00:00,Pre-CP,17.614985631489365
8th Avenue - Northbound - 23rd St to 34th St,2024-09-14 02:00:00,Pre-CP,21.1440284525
8th Avenue - Northbound - 23rd St to 34th St,2024-09-14 03:00:00,Pre-CP,22.97115864708333
8th Avenue - Northbound - 23rd St to 34th St,2024-09-14 04:00:00,Pre-CP,23.735555167843142
8th Avenue - Northbound - 23rd St to 34th St,2024-09-14 05:00:00,Pre-CP,22.97602693090909
8th Avenue - Northbound - 23rd St to 34th St,2024-09-14 06:00:00,Pre-CP,21.662494223333333
8th Avenue - Northbound - 23rd St to 34th St,2024-09-14 07:00:00,Pre-CP,19.3636312
8th Avenue - Northbound - 23rd St to 34th St,2024-09-14 08:00:00,Pre-CP,18.986196235714285
8th Avenue - Northbound - 23rd St to 34th St,2024-09-14 10:00:00,Pre-CP,10.873373723809525
8th Avenue - Northbound - 23rd St to 34th St,2024-09-14 11:00:00,Pre-CP,12.834779186086957
8th Avenue - Northbound - 23rd St to 34th St,2024-09-14 12:00:00,Pre-CP,12.738195903846155
8th Avenue - Northbound - 23rd St to 34th St,2024-09-14 13:00:00,Pre-CP,10.258438822857142
8th Avenue - Northbound - 23rd St to 34th St,2024-09-14 14:00:00,Pre-CP,13.820072072222224
8th Avenue - Northbound - 23rd St to 34th St,2024-09-14 15:00:00,Pre-CP,12.52499666
8th Avenue - Northbound - 23rd St to 34th St,2024-09-14 16:00:00,Pre-CP,9.244478054285716
8th Avenue - Northbound - 23rd St to 34th St,2024-09-14 17:00:00,Pre-CP,8.335603837777779
8th Avenue - Northbound - 23rd St to 34th St,2024-09-14 18:00:00,Pre-CP,10.14417343125
8th Avenue - Northbound - 23rd St to 34th St,2024-09-14 19:00:00,Pre-CP,13.498632764000002
8th Avenue - Northbound - 23rd St to 34th St,2024-09-14 20:00:00,Pre-CP,7.411500806530613
8th Avenue - Northbound - 23rd St to 34th St,2024-09-14 21:00:00,Pre-CP,6.9789526844
8th Avenue - Northbound - 23rd St to 34th St,2024-09-14 22:00:00,Pre-CP,8.689569875294119
8th Avenue - Northbound - 23rd St to 34th St,2024-09-14 23:00:00,Pre-CP,9.345585743137255
8th Avenue - Northbound - 23rd St to 34th St,2024-09-15 00:00:00,Pre-CP,14.556088961702129
8th Avenue - Northbound - 23rd St to 34th St,2024-09-15 01:00:00,Pre-CP,19.985337898775512
8th Avenue - Northbound - 23rd St to 34th St,2024-09-15 02:00:00,Pre-CP,21.04384465568628
8th Avenue - Northbound - 23rd St to 34th St,2024-09-15 03:00:00,Pre-CP,21.0276762108
8th Avenue - Northbound - 23rd St to 34th St,2024-09-15 04:00:00,Pre-CP,22.788914377500003
8th Avenue - Northbound - 23rd St to 34th St,2024-09-15 05:00:00,Pre-CP,21.24587501625
8th Avenue - Northbound - 23rd St to 34th St,2024-09-15 06:00:00,Pre-CP,21.577653820425535
8th Avenue - Northbound - 23rd St to 34th St,2024-09-15 07:00:00,Pre-CP,22.57513602541667
8th Avenue - Northbound - 23rd St to 34th St,2024-09-15 08:00:00,Pre-CP,19.513631160000003
8th Avenue - Northbound - 23rd St to 34th St,2024-09-15 09:00:00,Pre-CP,17.403891462857143
8th Avenue - Northbound - 23rd St to 34th St,2024-09-15 10:00:00,Pre-CP,17.222432544680853
8th Avenue - Northbound - 23rd St to 34th St,2024-09-15 11:00:00,Pre-CP,13.5298259375
8th Avenue - Northbound - 23rd St to 34th St,2024-09-15 12:00:00,Pre-CP,13.254383357674419
8th Avenue - Northbound - 23rd St to 34th St,2024-09-15 13:00:00,Pre-CP,10.6951335116
8th Avenue - Northbound - 23rd St to 34th St,2024-09-15 14:00:00,Pre-CP,11.446544150384616
8th Avenue - Northbound - 23rd St to 34th St,2024-09-15 15:00:00,Pre-CP,12.224221946818181
8th Avenue - Northbound - 23rd St to 34th St,2024-09-15 16:00:00,Pre-CP,6.106873371500001
8th Avenue - Northbound - 23rd St to 34th St,2024-09-15 17:00:00,Pre-CP,4.045083487906977
8th Avenue - Northbound - 23rd St to 34th St,2024-09-15 18:00:00,Pre-CP,6.562942913913044
8th Avenue - Northbound - 23rd St to 34th St,2024-09-15 19:00:00,Pre-CP,3.827755265531915
8th Avenue - Northbound - 23rd St to 34th St,2024-09-15 20:00:00,Pre-CP,5.108479790731708
8th Avenue - Northbound - 23rd St to 34th St,2024-09-15 21:00:00,Pre-CP,6.383236934166668
8th Avenue - Northbound - 23rd St to 34th St,2024-09-15 22:00:00,Pre-CP,10.607185332093024
8th Avenue - Northbound - 23rd St to 34th St,2024-09-15 23:00:00,Pre-CP,6.604944762745098
8th Avenue - Northbound - 23rd St to 34th St,2024-09-16 00:00:00,Pre-CP,15.522981397727273
8th Avenue - Northbound - 23rd St to 34th St,2024-09-16 01:00:00,Pre-CP,20.62840359
8th Avenue - Northbound - 23rd St to 34th St,2024-09-16 02:00:00,Pre-CP,20.47797749375
8th Avenue - Northbound - 23rd St to 34th St,2024-09-16 03:00:00,Pre-CP,20.604984623913044
8th Avenue - Northbound - 23rd St to 34th St,2024-09-16 04:00:00,Pre-CP,19.8601310676
8th Avenue - Northbound - 23rd St to 34th St,2024-09-16 05:00:00,Pre-CP,21.686555481739134
8th Avenue - Northbound - 23rd St to 34th St,2024-09-16 06:00:00,Pre-CP,19.504491897446812
8th Avenue - Northbound - 23rd St to 34th St,2024-09-16 07:00:00,Pre-CP,15.967597289361702
8th Avenue - Northbound - 23rd St to 34th St,2024-09-16 08:00:00,Pre-CP,12.5903148244
8th Avenue - Northbound - 23rd St to 34th St,2024-09-16 09:00:00,Pre-CP,9.584355732941177
8th Avenue - Northbound - 23rd St to 34th St,2024-09-16 10:00:00,Pre-CP,7.9077519019607845
8th Avenue - Northbound - 23rd St to 34th St,2024-09-16 11:00:00,Pre-CP,6.996638450434783
8th Avenue - Northbound - 23rd St to 34th St,2024-09-16 12:00:00,Pre-CP,6.282465857142857
8th Avenue - Northbound - 23rd St to 34th St,2024-09-16 13:00:00,Pre-CP,5.398050508571429
8th Avenue - Northbound - 23rd St to 34th St,2024-09-16 14:00:00,Pre-CP,6.712425676170213
8th Avenue - Northbound - 23rd St to 34th St,2024-09-16 15:00:00,Pre-CP,7.004043586800001
8th Avenue - Northbound - 23rd St to 34th St,2024-09-16 16:00:00,Pre-CP,5.6173621384
8th Avenue - Northbound - 23rd St to 34th St,2024-09-16 17:00:00,Pre-CP,5.7121348404
8th Avenue - Northbound - 23rd St to 34th St,2024-09-16 18:00:00,Pre-CP,5.613866777551021
8th Avenue - Northbound - 23rd St to 34th St,2024-09-16 19:00:00,Pre-CP,5.845168895833335
8th Avenue - Northbound - 23rd St to 34th St,2024-09-16 20:00:00,Pre-CP,8.346058380444445
8th Avenue - Northbound - 23rd St to 34th St,2024-09-16 21:00:00,Pre-CP,8.336546942040817
8th Avenue - Northbound - 23rd St to 34th St,2024-09-16 22:00:00,Pre-CP,9.837071240416668
8th Avenue - Northbound - 23rd St to 34th St,2024-09-16 23:00:00,Pre-CP,6.996426705714286
8th Avenue - Northbound - 23rd St to 34th St,2024-09-17 00:00:00,Pre-CP,16.6626773748
8th Avenue - Northbound - 23rd St to 34th St,2024-09-17 01:00:00,Pre-CP,18.9390290405
8th Avenue - Northbound - 23rd St to 34th St,2024-09-17 02:00:00,Pre-CP,20.785658792820513
8th Avenue - Northbound - 23rd St to 34th St,2024-09-17 03:00:00,Pre-CP,23.582095984166667
8th Avenue - Northbound - 23rd St to 34th St,2024-09-17 04:00:00,Pre-CP,22.455391739166668
8th Avenue - Northbound - 23rd St to 34th St,2024-09-17 05:00:00,Pre-CP,23.011357500000003
8th Avenue - Northbound - 23rd St to 34th St,2024-09-17 06:00:00,Pre-CP,19.78555622117647
8th Avenue - Northbound - 23rd St to 34th St,2024-09-17 07:00:00,Pre-CP,16.043594979591838
8th Avenue - Northbound - 23rd St to 34th St,2024-09-17 08:00:00,Pre-CP,12.763354666938776
8th Avenue - Northbound - 23rd St to 34th St,2024-09-17 09:00:00,Pre-CP,4.858996848979593
8th Avenue - Northbound - 23rd St to 34th St,2024-09-17 10:00:00,Pre-CP,3.2065900540000003
8th Avenue - Northbound - 23rd St to 34th St,2024-09-17 11:00:00,Pre-CP,3.198143859591837
8th Avenue - Northbound - 23rd St to 34th St,2024-09-17 12:00:00,Pre-CP,2.6969528591489365
8th Avenue - Northbound - 23rd St to 34th St,2024-09-17 13:00:00,Pre-CP,3.196590056666667
8th Avenue - Northbound - 23rd St to 34th St,2024-09-17 14:00:00,Pre-CP,4.882977421276596
8th Avenue - Northbound - 23rd St to 34th St,2024-09-17 15:00:00,Pre-CP,4.533020181568628
8th Avenue - Northbound - 23rd St to 34th St,2024-09-17 16:00:00,Pre-CP,4.017531396190476
8th Avenue - Northbound - 23rd St to 34th St,2024-09-17 17:00:00,Pre-CP,4.753511129090909
8th Avenue - Northbound - 23rd St to 34th St,2024-09-17 18:00:00,Pre-CP,6.698148319534884
8th Avenue - Northbound - 23rd St to 34th St,2024-09-17 19:00:00,Pre-CP,5.40289991319149
8th Avenue - Northbound - 23rd St to 34th St,2024-09-17 20:00:00,Pre-CP,7.4042593891666675
8th Avenue - Northbound - 23rd St to 34th St,2024-09-17 21:00:00,Pre-CP,8.768034412340427
8th Avenue - Northbound - 23rd St to 34th St,2024-09-17 22:00:00,Pre-CP,10.713447977959184
8th Avenue - Northbound - 23rd St to 34th St,2024-09-17 23:00:00,Pre-CP,7.399571890416667
8th Avenue - Northbound - 23rd St to 34th St,2024-09-18 00:00:00,Pre-CP,7.7707365641666675
8th Avenue - Northbound - 23rd St to 34th St,2024-09-18 01:00:00,Pre-CP,15.73020970901961
8th Avenue - Northbound - 23rd St to 34th St,2024-09-18 02:00:00,Pre-CP,20.154685147659574
8th Avenue - Northbound - 23rd St to 34th St,2024-09-18 03:00:00,Pre-CP,22.575266707200004
8th Avenue - Northbound - 23rd St to 34th St,2024-09-18 04:00:00,Pre-CP,22.41884428901961
8th Avenue - Northbound - 23rd St to 34th St,2024-09-18 05:00:00,Pre-CP,22.36022131
8th Avenue - Northbound - 23rd St to 34th St,2024-09-18 06:00:00,Pre-CP,19.632748775294118
8th Avenue - Northbound - 23rd St to 34th St,2024-09-18 07:00:00,Pre-CP,16.216151802173915
8th Avenue - Northbound - 23rd St to 34th St,2024-09-18 08:00:00,Pre-CP,11.867304527692308
8th Avenue - Northbound - 23rd St to 34th St,2024-09-18 09:00:00,Pre-CP,4.822312763636364
8th Avenue - Northbound - 23rd St to 34th St,2024-09-18 10:00:00,Pre-CP,2.9081624897959184
8th Avenue - Northbound - 23rd St to 34th St,2024-09-18 11:00:00,Pre-CP,2.374629387906977
8th Avenue - Northbound - 23rd St to 34th St,2024-09-18 12:00:00,Pre-CP,2.2034085033333333
8th Avenue - Northbound - 23rd St to 34th St,2024-09-18 13:00:00,Pre-CP,2.293852694090909
8th Avenue - Northbound - 23rd St to 34th St,2024-09-18 14:00:00,Pre-CP,2.5291095770212766
8th Avenue - Northbound - 23rd St to 34th St,2024-09-18 15:00:00,Pre-CP,2.905101266122449
8th Avenue - Northbound - 23rd St to 34th St,2024-09-18 16:00:00,Pre-CP,3.003938592888889
8th Avenue - Northbound - 23rd St to 34th St,2024-09-18 17:00:00,Pre-CP,4.9086543970212775
8th Avenue - Northbound - 23rd St to 34th St,2024-09-18 18:00:00,Pre-CP,4.822401311428571
8th Avenue - Northbound - 23rd St to 34th St,2024-09-18 19:00:00,Pre-CP,3.3804226522727276
8th Avenue - Northbound - 23rd St to 34th St,2024-09-18 20:00:00,Pre-CP,5.880888969795919
8th Avenue - Northbound - 23rd St to 34th St,2024-09-18 21:00:00,Pre-CP,8.083236480833333
8th Avenue - Northbound - 23rd St to 34th St,2024-09-18 22:00:00,Pre-CP,5.6411546221739135
8th Avenue - Northbound - 23rd St to 34th St,2024-09-18 23:00:00,Pre-CP,13.201923356956524
8th Avenue - Northbound - 23rd St to 34th St,2024-09-19 00:00:00,Pre-CP,16.485450149333335
8th Avenue - Northbound - 23rd St to 34th St,2024-09-19 01:00:00,Pre-CP,17.692306694042554
8th Avenue - Northbound - 23rd St to 34th St,2024-09-19 02:00:00,Pre-CP,21.982096410833336
8th Avenue - Northbound - 23rd St to 34th St,2024-09-19 03:00:00,Pre-CP,23.1840383444898
8th Avenue - Northbound - 23rd St to 34th St,2024-09-19 04:00:00,Pre-CP,21.125042722553193
8th Avenue - Northbound - 23rd St to 34th St,2024-09-19 05:00:00,Pre-CP,21.787197747391307
8th Avenue - Northbound - 23rd St to 34th St,2024-09-19 06:00:00,Pre-CP,19.947030253913045
8th Avenue - Northbound - 23rd St to 34th St,2024-09-19 07:00:00,Pre-CP,15.976962522692308
8th Avenue - Northbound - 23rd St to 34th St,2024-09-19 08:00:00,Pre-CP,15.61349851019608
8th Avenue - Northbound - 23rd St to 34th St,2024-09-19 09:00:00,Pre-CP,7.204907169600001
8th Avenue - Northbound - 23rd St to 34th St,2024-09-19 10:00:00,Pre-CP,4.5283204707692315
8th Avenue - Northbound - 23rd St to 34th St,2024-09-19 11:00:00,Pre-CP,3.6969357730434784
8th Avenue - Northbound - 23rd St to 34th St,2024-09-19 12:00:00,Pre-CP,3.172877941777778
8th Avenue - Northbound - 23rd St to 34th St,2024-09-19 13:00:00,Pre-CP,4.641513913777778
8th Avenue - Northbound - 23rd St to 34th St,2024-09-19 14:00:00,Pre-CP,4.047984457727273
8th Avenue - Northbound - 23rd St to 34th St,2024-09-19 15:00:00,Pre-CP,4.459882531627907
8th Avenue - Northbound - 23rd St to 34th St,2024-09-19 16:00:00,Pre-CP,3.555302082222222
8th Avenue - Northbound - 23rd St to 34th St,2024-09-19 17:00:00,Pre-CP,3.1965332385000003
8th Avenue - Northbound - 23rd St to 34th St,2024-09-19 18:00:00,Pre-CP,3.0690158791836737
8th Avenue - Northbound - 23rd St to 34th St,2024-09-19 19:00:00,Pre-CP,3.6144375388235295
8th Avenue - Northbound - 23rd St to 34th St,2024-09-19 20:00:00,Pre-CP,5.887350208695652
8th Avenue - Northbound - 23rd St to 34th St,2024-09-19 21:00:00,Pre-CP,5.6626348536
8th Avenue - Northbound - 23rd St to 34th St,2024-09-19 22:00:00,Pre-CP,5.228383518723405
8th Avenue - Northbound - 23rd St to 34th St,2024-09-19 23:00:00,Pre-CP,14.431721568979592
8th Avenue - Northbound - 23rd St to 34th St,2024-09-20 00:00:00,Pre-CP,10.527995258297873
8th Avenue - Northbound - 23rd St to 34th St,2024-09-20 01:00:00,Pre-CP,16.122772380434782
8th Avenue - Northbound - 23rd St to 34th St,2024-09-20 02:00:00,Pre-CP,17.103249571363637
8th Avenue - Northbound - 23rd St to 34th St,2024-09-20 03:00:00,Pre-CP,21.933550300784315
8th Avenue - Northbound - 23rd St to 34th St,2024-09-20 04:00:00,Pre-CP,20.36952146979592
8th Avenue - Northbound - 23rd St to 34th St,2024-09-20 05:00:00,Pre-CP,22.129926400425532
8th Avenue - Northbound - 23rd St to 34th St,2024-09-20 06:00:00,Pre-CP,21.484233401304348
8th Avenue - Northbound - 23rd St to 34th St,2024-09-20 07:00:00,Pre-CP,19.137160672156863
8th Avenue - Northbound - 23rd St to 34th St,2024-09-20 08:00:00,Pre-CP,14.094172377916669
8th Avenue - Northbound - 23rd St to 34th St,2024-09-20 09:00:00,Pre-CP,8.89953380489796
8th Avenue - Northbound - 23rd St to 34th St,2024-09-20 10:00:00,Pre-CP,9.973836798723404
8th Avenue - Northbound - 23rd St to 34th St,2024-09-20 11:00:00,Pre-CP,8.067492563255815
8th Avenue - Northbound - 23rd St to 34th St,2024-09-20 12:00:00,Pre-CP,7.216049212083334
8th Avenue - Northbound - 23rd St to 34th St,2024-09-20 13:00:00,Pre-CP,6.066165737727274
8th Avenue - Northbound - 23rd St to 34th St,2024-09-20 14:00:00,Pre-CP,5.4925894444
8th Avenue - Northbound - 23rd St to 34th St,2024-09-20 15:00:00,Pre-CP,4.044051145957447
8th Avenue - Northbound - 23rd St to 34th St,2024-09-20 16:00:00,Pre-CP,4.331117726153847
8th Avenue - Northbound - 23rd St to 34th St,2024-09-20 17:00:00,Pre-CP,5.728102685365854
8th Avenue - Northbound - 23rd St to 34th St,2024-09-20 18:00:00,Pre-CP,5.00708422627451
8th Avenue - Northbound - 23rd St to 34th St,2024-09-20 19:00:00,Pre-CP,3.501207963829787
8th Avenue - Northbound - 23rd St to 34th St,2024-09-20 20:00:00,Pre-CP,5.095150156444444
8th Avenue - Northbound - 23rd St to 34th St,2024-09-20 21:00:00,Pre-CP,5.053474588235295
8th Avenue - Northbound - 23rd St to 34th St,2024-09-20 22:00:00,Pre-CP,4.173483735555556
8th Avenue - Northbound - 23rd St to 34th St,2024-09-20 23:00:00,Pre-CP,11.242654344615385
8th Avenue - Northbound - 23rd St to 34th St,2024-09-21 00:00:00,Pre-CP,12.337341751363637
8th Avenue - Northbound - 23rd St to 34th St,2024-09-21 01:00:00,Pre-CP,19.40352480638298
8th Avenue - Northbound - 23rd St to 34th St,2024-09-21 02:00:00,Pre-CP,22.202721352
8th Avenue - Northbound - 23rd St to 34th St,2024-09-21 03:00:00,Pre-CP,21.087795860816325
8th Avenue - Northbound - 23rd St to 34th St,2024-09-21 04:00:00,Pre-CP,21.440163415813956
8th Avenue - Northbound - 23rd St to 34th St,2024-09-21 05:00:00,Pre-CP,22.067039570000002
8th Avenue - Northbound - 23rd St to 34th St,2024-09-21 06:00:00,Pre-CP,22.04892460156863
8th Avenue - Northbound - 23rd St to 34th St,2024-09-21 07:00:00,Pre-CP,19.38700781714286
8th Avenue - Northbound - 23rd St to 34th St,2024-09-21 08:00:00,Pre-CP,14.163390807234043
8th Avenue - Northbound - 23rd St to 34th St,2024-09-21 09:00:00,Pre-CP,16.609389510222222
8th Avenue - Northbound - 23rd St to 34th St,2024-09-21 10:00:00,Pre-CP,13.24931948425532
8th Avenue - Northbound - 23rd St to 34th St,2024-09-21 11:00:00,Pre-CP,9.329048895652175
8th Avenue - Northbound - 23rd St to 34th St,2024-09-21 12:00:00,Pre-CP,5.4540092407843135
8th Avenue - Northbound - 23rd St to 34th St,2024-09-21 13:00:00,Pre-CP,3.3399138820833336
8th Avenue - Northbound - 23rd St to 34th St,2024-09-21 14:00:00,Pre-CP,4.909367893061225
8th Avenue - Northbound - 23rd St to 34th St,2024-09-21 15:00:00,Pre-CP,4.176305704500001
8th Avenue - Northbound - 23rd St to 34th St,2024-09-21 16:00:00,Pre-CP,3.1618913344186046
8th Avenue - Northbound - 23rd St to 34th St,2024-09-21 17:00:00,Pre-CP,2.5602265900000005
8th Avenue - Northbound - 23rd St to 34th St,2024-09-21 18:00:00,Pre-CP,4.162877677777778
8th Avenue - Northbound - 23rd St to 34th St,2024-09-21 19:00:00,Pre-CP,4.6656805740000005
8th Avenue - Northbound - 23rd St to 34th St,2024-09-21 20:00:00,Pre-CP,6.670452766666667
8th Avenue - Northbound - 23rd St to 34th St,2024-09-21 21:00:00,Pre-CP,6.392119507555557
8th Avenue - Northbound - 23rd St to 34th St,2024-09-21 22:00:00,Pre-CP,4.327658420425532
8th Avenue - Northbound - 23rd St to 34th St,2024-09-21 23:00:00,Pre-CP,6.2980315373076925
8th Avenue - Northbound - 23rd St to 34th St,2024-09-22 00:00:00,Pre-CP,11.405701967755103
8th Avenue - Northbound - 23rd St to 34th St,2024-09-22 01:00:00,Pre-CP,16.172382051
8th Avenue - Northbound - 23rd St to 34th St,2024-09-22 02:00:00,Pre-CP,19.868611722978724
8th Avenue - Northbound - 23rd St to 34th St,2024-09-22 03:00:00,Pre-CP,22.601999320392157
8th Avenue - Northbound - 23rd St to 34th St,2024-09-22 04:00:00,Pre-CP,23.00953931866667
8th Avenue - Northbound - 23rd St to 34th St,2024-09-22 05:00:00,Pre-CP,22.16715549877551
8th Avenue - Northbound - 23rd St to 34th St,2024-09-22 06:00:00,Pre-CP,24.0917663028
8th Avenue - Northbound - 23rd St to 34th St,2024-09-22 07:00:00,Pre-CP,23.03938779555556
8th Avenue - Northbound - 23rd St to 34th St,2024-09-22 08:00:00,Pre-CP,21.867385473043477
8th Avenue - Northbound - 23rd St to 34th St,2024-09-22 09:00:00,Pre-CP,19.53832812311111
8th Avenue - Northbound - 23rd St to 34th St,2024-09-22 10:00:00,Pre-CP,16.511601012765958
8th Avenue - Northbound - 23rd St to 34th St,2024-09-22 11:00:00,Pre-CP,12.74866260826087
8th Avenue - Northbound - 23rd St to 34th St,2024-09-22 12:00:00,Pre-CP,10.787421365777778
8th Avenue - Northbound - 23rd St to 34th St,2024-09-22 13:00:00,Pre-CP,7.204543533333333
8th Avenue - Northbound - 23rd St to 34th St,2024-09-22 14:00:00,Pre-CP,8.426067271764706
8th Avenue - Northbound - 23rd St to 34th St,2024-09-22 15:00:00,Pre-CP,6.315026145306122
8th Avenue - Northbound - 23rd St to 34th St,2024-09-22 16:00:00,Pre-CP,5.889695399111112
8th Avenue - Northbound - 23rd St to 34th St,2024-09-22 17:00:00,Pre-CP,4.235368188750001
8th Avenue - Northbound - 23rd St to 34th St,2024-09-22 18:00:00,Pre-CP,4.833254740816327
8th Avenue - Northbound - 23rd St to 34th St,2024-09-22 19:00:00,Pre-CP,4.3218738475
8th Avenue - Northbound - 23rd St to 34th St,2024-09-22 20:00:00,Pre-CP,5.552322899545455
8th Avenue - Northbound - 23rd St to 34th St,2024-09-22 21:00:00,Pre-CP,6.506589174
8th Avenue - Northbound - 23rd St to 34th St,2024-09-22 22:00:00,Pre-CP,10.2639177175
8th Avenue - Northbound - 23rd St to 34th St,2024-09-22 23:00:00,Pre-CP,13.965302398367347
8th Avenue - Northbound - 23rd St to 34th St,2024-09-23 00:00:00,Pre-CP,16.414222895600002
8th Avenue - Northbound - 23rd St to 34th St,2024-09-23 01:00:00,Pre-CP,21.3774488448
8th Avenue - Northbound - 23rd St to 34th St,2024-09-23 02:00:00,Pre-CP,21.83473443714286
8th Avenue - Northbound - 23rd St to 34th St,2024-09-23 03:00:00,Pre-CP,22.2999485988
8th Avenue - Northbound - 23rd St to 34th St,2024-09-23 04:00:00,Pre-CP,23.2347210768
8th Avenue - Northbound - 23rd St to 34th St,2024-09-23 05:00:00,Pre-CP,22.596337847826085
8th Avenue - Northbound - 23rd St to 34th St,2024-09-23 06:00:00,Pre-CP,20.86725749148936
8th Avenue - Northbound - 23rd St to 34th St,2024-09-23 07:00:00,Pre-CP,19.035198018723406
8th Avenue - Northbound - 23rd St to 34th St,2024-09-23 08:00:00,Pre-CP,13.203274451153847
8th Avenue - Northbound - 23rd St to 34th St,2024-09-23 09:00:00,Pre-CP,5.6714734412244905
8th Avenue - Northbound - 23rd St to 34th St,2024-09-23 10:00:00,Pre-CP,3.2927548037500003
8th Avenue - Northbound - 23rd St to 34th St,2024-09-23 11:00:00,Pre-CP,3.3374991100000004
8th Avenue - Northbound - 23rd St to 34th St,2024-09-23 12:00:00,Pre-CP,3.7430293048888887
8th Avenue - Northbound - 23rd St to 34th St,2024-09-23 13:00:00,Pre-CP,2.9708669763636366
8th Avenue - Northbound - 23rd St to 34th St,2024-09-23 14:00:00,Pre-CP,4.604316954
8th Avenue - Northbound - 23rd St to 34th St,2024-09-23 15:00:00,Pre-CP,4.496434751363637
8th Avenue - Northbound - 23rd St to 34th St,2024-09-23 16:00:00,Pre-CP,4.272355075918368
8th Avenue - Northbound - 23rd St to 34th St,2024-09-23 17:00:00,Pre-CP,3.6224232764444446
8th Avenue - Northbound - 23rd St to 34th St,2024-09-23 18:00:00,Pre-CP,5.075140692083334
8th Avenue - Northbound - 23rd St to 34th St,2024-09-23 19:00:00,Pre-CP,3.0247925818181822
8th Avenue - Northbound - 23rd St to 34th St,2024-09-23 20:00:00,Pre-CP,2.321103277142857
8th Avenue - Northbound - 23rd St to 34th St,2024-09-23 21:00:00,Pre-CP,3.8239614308695655
8th Avenue - Northbound - 23rd St to 34th St,2024-09-23 22:00:00,Pre-CP,4.635897524090909
8th Avenue - Northbound - 23rd St to 34th St,2024-09-23 23:00:00,Pre-CP,4.2670443166666665
8th Avenue - Northbound - 23rd St to 34th St,2024-09-24 00:00:00,Pre-CP,11.813008213500002
8th Avenue - Northbound - 23rd St to 34th St,2024-09-24 01:00:00,Pre-CP,13.282744391818182
8th Avenue - Northbound - 23rd St to 34th St,2024-09-24 02:00:00,Pre-CP,20.741897877916667
8th Avenue - Northbound - 23rd St to 34th St,2024-09-24 03:00:00,Pre-CP,22.315357685600002
8th Avenue - Northbound - 23rd St to 34th St,2024-09-24 04:00:00,Pre-CP,22.766972538431375
8th Avenue - Northbound - 23rd St to 34th St,2024-09-24 05:00:00,Pre-CP,21.490619269166668
8th Avenue - Northbound - 23rd St to 34th St,2024-09-24 06:00:00,Pre-CP,22.1170850112
8th Avenue - Northbound - 23rd St to 34th St,2024-09-24 07:00:00,Pre-CP,18.843310483137255
8th Avenue - Northbound - 23rd St to 34th St,2024-09-24 08:00:00,Pre-CP,8.393441817692308
