Date,Mode,Count
07/28/2021,Bus,1276296
07/28/2021,BT,932094
07/27/2021,BT,918908
07/27/2021,Subway,2487947
07/27/2021,SIR,5132
07/27/2021,MNR,102950
07/27/2021,LIRR,128262
07/27/2021,Bus,1267804
07/27/2021,AAR,22609
07/26/2021,Bus,1219135
07/26/2021,Subway,2318455
07/26/2021,AAR,19910
07/26/2021,SIR,4714
07/26/2021,MNR,101260
07/26/2021,LIRR,129875
07/26/2021,BT,907205
07/25/2021,AAR,11419
07/25/2021,Subway,1364830
07/25/2021,SIR,
07/25/2021,MNR,53090
07/25/2021,LIRR,66417
07/25/2021,Bus,625645
07/25/2021,BT,864361
07/24/2021,AAR,14042
07/24/2021,Subway,1852402
07/24/2021,SIR,
07/24/2021,MNR,68579
07/24/2021,LIRR,84852
07/24/2021,Bus,856250
07/24/2021,BT,950568
07/23/2021,BT,985198
07/23/2021,Subway,2552330
07/23/2021,SIR,4713
07/23/2021,MNR,101070
07/23/2021,LIRR,130474
07/23/2021,Bus,1219255
07/23/2021,AAR,22314
07/22/2021,BT,963493
07/22/2021,Subway,2582151
07/22/2021,SIR,5187
07/22/2021,MNR,102275
07/22/2021,LIRR,127275
07/22/2021,Bus,1279778
07/22/2021,AAR,23122
07/21/2021,MNR,104862
07/21/2021,Subway,2504568
07/21/2021,SIR,4934
07/21/2021,LIRR,121530
07/21/2021,Bus,1225595
07/21/2021,BT,914902
07/21/2021,AAR,22865
07/20/2021,AAR,22213
07/20/2021,Subway,2462002
07/20/2021,SIR,5015
07/20/2021,MNR,107009
07/20/2021,LIRR,125809
07/20/2021,Bus,1217802
07/20/2021,BT,924495
07/19/2021,BT,897298
07/19/2021,Subway,2327756
07/19/2021,SIR,4717
07/19/2021,MNR,103403
07/19/2021,LIRR,126653
07/19/2021,Bus,1208792
07/19/2021,AAR,20276
07/18/2021,LIRR,67362
07/18/2021,Subway,1405344
07/18/2021,SIR,
07/18/2021,BT,838604
07/18/2021,AAR,11313
07/18/2021,MNR,56174
07/18/2021,Bus,640618
07/17/2021,MNR,64513
07/17/2021,Subway,1717480
07/17/2021,SIR,
07/17/2021,LIRR,73001
07/17/2021,Bus,795347
07/17/2021,BT,897001
07/17/2021,AAR,13228
07/16/2021,AAR,21730
07/16/2021,Subway,2536569
07/16/2021,SIR,4626
07/16/2021,MNR,104331
07/16/2021,LIRR,123465
07/16/2021,Bus,1219118
07/16/2021,BT,983846
07/15/2021,BT,971048
07/15/2021,Subway,2581582
07/15/2021,SIR,5209
07/15/2021,MNR,105171
07/15/2021,LIRR,125587
07/15/2021,Bus,1275846
07/15/2021,AAR,23772
07/14/2021,SIR,5018
07/14/2021,Subway,2517615
07/14/2021,MNR,101843
07/14/2021,LIRR,120455
07/14/2021,Bus,1260044
07/14/2021,BT,919213
07/14/2021,AAR,23662
07/13/2021,AAR,22286
07/13/2021,Subway,2457526
07/13/2021,SIR,5117
07/13/2021,MNR,105314
07/13/2021,LIRR,123373
07/13/2021,Bus,1239045
07/13/2021,BT,895705
07/12/2021,BT,866231
07/12/2021,Subway,2245412
07/12/2021,SIR,4563
07/12/2021,MNR,99023
07/12/2021,LIRR,120503
07/12/2021,Bus,1171521
07/12/2021,AAR,20623
07/11/2021,Bus,635511
07/11/2021,Subway,1365854
07/11/2021,AAR,11725
07/11/2021,SIR,1549
07/11/2021,MNR,53178
07/11/2021,LIRR,62559
07/11/2021,BT,830775
07/10/2021,AAR,14518
07/10/2021,Subway,1781717
07/10/2021,SIR,2204
07/10/2021,MNR,64429
07/10/2021,LIRR,72964
07/10/2021,Bus,855908
07/10/2021,BT,925950
07/09/2021,AAR,20632
07/09/2021,Subway,2318387
07/09/2021,SIR,4325
07/09/2021,MNR,88347
07/09/2021,LIRR,109420
07/09/2021,Bus,1115969
07/09/2021,BT,888932
07/08/2021,BT,897858
07/08/2021,Subway,2364250
07/08/2021,SIR,4785
07/08/2021,MNR,93197
07/08/2021,LIRR,116274
07/08/2021,Bus,1164513
07/08/2021,AAR,22941
07/07/2021,BT,926634
07/07/2021,Subway,2437064
07/07/2021,SIR,5028
07/07/2021,MNR,99137
07/07/2021,LIRR,122603
07/07/2021,Bus,1234617
07/07/2021,AAR,23637
07/06/2021,MNR,100494
07/06/2021,Subway,2302002
07/06/2021,SIR,4690
07/06/2021,LIRR,127893
07/06/2021,Bus,1181416
07/06/2021,BT,903777
07/06/2021,AAR,22648
07/05/2021,AAR,10303
07/05/2021,Subway,1495709
07/05/2021,SIR,2005
07/05/2021,MNR,59711
07/05/2021,LIRR,78370
07/05/2021,Bus,770321
07/05/2021,BT,838087
07/04/2021,BT,773629
07/04/2021,Subway,1468510
07/04/2021,SIR,1815
07/04/2021,MNR,63948
07/04/2021,LIRR,70165
07/04/2021,Bus,615001
07/04/2021,AAR,12816
07/03/2021,Bus,738089
07/03/2021,Subway,1541988
07/03/2021,SIR,1768
07/03/2021,AAR,12676
07/03/2021,MNR,57381
07/03/2021,LIRR,63827
07/03/2021,BT,777262
07/02/2021,MNR,94252
07/02/2021,Subway,2296044
07/02/2021,SIR,4258
07/02/2021,LIRR,116542
07/02/2021,Bus,1121116
07/02/2021,BT,920188
07/02/2021,AAR,21489
07/01/2021,AAR,22011
07/01/2021,Subway,2292461
07/01/2021,SIR,4598
07/01/2021,MNR,90018
07/01/2021,LIRR,114363
07/01/2021,Bus,1104516
07/01/2021,BT,933638
06/30/2021,BT,945822
06/30/2021,Subway,2346388
06/30/2021,SIR,4476
06/30/2021,MNR,99455
06/30/2021,LIRR,119358
06/30/2021,Bus,1139886
06/30/2021,AAR,23001
06/29/2021,SIR,4717
06/29/2021,Subway,2343739
06/29/2021,MNR,97829
06/29/2021,LIRR,119355
06/29/2021,Bus,1169268
06/29/2021,BT,930011
06/29/2021,AAR,21612
06/28/2021,AAR,20503
06/28/2021,Subway,2252362
06/28/2021,SIR,4564
06/28/2021,MNR,101482
06/28/2021,LIRR,122263
06/28/2021,Bus,1152019
06/28/2021,BT,924740
06/27/2021,BT,900039
06/27/2021,Subway,1559967
06/27/2021,SIR,1436
06/27/2021,MNR,62411
06/27/2021,LIRR,75058
06/27/2021,Bus,656004
06/27/2021,AAR,11883
06/26/2021,Bus,841585
06/26/2021,Subway,1854179
06/26/2021,AAR,13520
06/26/2021,SIR,1682
06/26/2021,MNR,66738
06/26/2021,LIRR,76560
06/26/2021,BT,950086
06/25/2021,AAR,22400
06/25/2021,Subway,2582713
06/25/2021,SIR,4712
06/25/2021,MNR,100537
06/25/2021,LIRR,126722
06/25/2021,Bus,1214123
06/25/2021,BT,988675
06/24/2021,AAR,22842
06/24/2021,Subway,2552639
06/24/2021,SIR,5045
06/24/2021,MNR,100509
06/24/2021,LIRR,121542
06/24/2021,Bus,1248843
06/24/2021,BT,978351
06/23/2021,BT,946870
06/23/2021,Subway,2547416
06/23/2021,SIR,5027
06/23/2021,MNR,101864
06/23/2021,LIRR,121867
06/23/2021,Bus,1264095
06/23/2021,AAR,24223
06/22/2021,BT,896868
06/22/2021,Subway,2354873
06/22/2021,SIR,4648
06/22/2021,MNR,97637
06/22/2021,LIRR,116165
06/22/2021,Bus,1172110
06/22/2021,AAR,22293
06/21/2021,MNR,95740
06/21/2021,Subway,2264368
06/21/2021,SIR,4601
06/21/2021,LIRR,123918
06/21/2021,Bus,1191844
06/21/2021,BT,926300
06/21/2021,AAR,20512
06/20/2021,AAR,13189
06/20/2021,Subway,1389352
06/20/2021,SIR,
06/20/2021,MNR,60876
06/20/2021,LIRR,76969
06/20/2021,Bus,652557
06/20/2021,BT,951631
06/19/2021,BT,952944
06/19/2021,Subway,1784312
06/19/2021,SIR,
06/19/2021,MNR,66134
06/19/2021,LIRR,76508
06/19/2021,Bus,841519
06/19/2021,AAR,13949
06/18/2021,MNR,104304
06/18/2021,Subway,2572013
06/18/2021,SIR,4549
06/18/2021,Bus,1235675
06/18/2021,BT,989296
06/18/2021,AAR,22491
06/18/2021,LIRR,122848
06/17/2021,AAR,23292
06/17/2021,Subway,2552497
06/17/2021,SIR,4989
06/17/2021,MNR,98435
06/17/2021,LIRR,121580
06/17/2021,Bus,1281552
06/17/2021,BT,973485
06/16/2021,AAR,24788
06/16/2021,Subway,2519444
06/16/2021,SIR,4745
06/16/2021,MNR,94690
06/16/2021,LIRR,119205
06/16/2021,Bus,1288040
06/16/2021,BT,945955
06/15/2021,BT,917933
06/15/2021,Subway,2469785
06/15/2021,SIR,4925
06/15/2021,MNR,96688
06/15/2021,LIRR,117580
06/15/2021,Bus,1277203
06/15/2021,AAR,23460
06/14/2021,SIR,4205
06/14/2021,Subway,2223186
06/14/2021,MNR,91064
06/14/2021,LIRR,115254
06/14/2021,Bus,1176722
06/14/2021,BT,869235
06/14/2021,AAR,21568
06/13/2021,AAR,12047
06/13/2021,Subway,1379959
06/13/2021,SIR,
06/13/2021,MNR,51712
06/13/2021,LIRR,59186
06/13/2021,Bus,647385
06/13/2021,BT,887098
06/12/2021,BT,919318
06/12/2021,Subway,1775538
06/12/2021,SIR,
06/12/2021,MNR,61468
06/12/2021,LIRR,68188
06/12/2021,Bus,849178
06/12/2021,AAR,14450
06/11/2021,Bus,1221484
06/11/2021,Subway,2468258
06/11/2021,AAR,23324
06/11/2021,SIR,4371
06/11/2021,MNR,94566
06/11/2021,LIRR,118259
06/11/2021,BT,968763
06/10/2021,MNR,91323
06/10/2021,Subway,2473818
06/10/2021,SIR,4801
06/10/2021,LIRR,113236
06/10/2021,Bus,1276901
06/10/2021,BT,951274
06/10/2021,AAR,23498
06/09/2021,AAR,23868
06/09/2021,Subway,2386026
06/09/2021,SIR,4586
06/09/2021,MNR,90641
06/09/2021,LIRR,107918
06/09/2021,Bus,1259005
06/09/2021,BT,908563
06/08/2021,BT,878376
06/08/2021,Subway,2265591
06/08/2021,SIR,4561
06/08/2021,MNR,87986
06/08/2021,LIRR,108346
06/08/2021,Bus,1175335
06/08/2021,AAR,22948
06/07/2021,SIR,4348
06/07/2021,Subway,2223265
06/07/2021,MNR,89412
06/07/2021,LIRR,112097
06/07/2021,Bus,1200737
06/07/2021,BT,897208
06/07/2021,AAR,21511
06/06/2021,AAR,12514
06/06/2021,Subway,1363344
06/06/2021,SIR,
06/06/2021,MNR,51469
06/06/2021,LIRR,61866
06/06/2021,Bus,654780
06/06/2021,BT,921829
06/05/2021,BT,946758
06/05/2021,Subway,1792204
06/05/2021,SIR,
06/05/2021,MNR,62687
06/05/2021,LIRR,72827
06/05/2021,Bus,874545
06/05/2021,AAR,14636
06/04/2021,LIRR,104564
06/04/2021,Subway,2310032
06/04/2021,BT,930743
06/04/2021,SIR,4308
06/04/2021,AAR,22743
06/04/2021,MNR,88908
06/04/2021,Bus,1160335
06/03/2021,AAR,23026
06/03/2021,Subway,2233917
06/03/2021,SIR,4419
06/03/2021,MNR,84815
06/03/2021,LIRR,102751
06/03/2021,Bus,1143159
06/03/2021,BT,895524
06/02/2021,AAR,24325
06/02/2021,Subway,2343745
06/02/2021,SIR,4772
06/02/2021,MNR,90821
06/02/2021,LIRR,112503
06/02/2021,Bus,1249102
06/02/2021,BT,910385
06/01/2021,BT,907698
06/01/2021,Subway,2258831
06/01/2021,SIR,4705
06/01/2021,MNR,94923
06/01/2021,LIRR,114759
06/01/2021,Bus,1230127
06/01/2021,AAR,22308
05/31/2021,SIR,1651
05/31/2021,Subway,1389651
05/31/2021,MNR,43039
05/31/2021,LIRR,102292
05/31/2021,Bus,702801
05/31/2021,BT,756187
05/31/2021,AAR,10380
05/30/2021,AAR,10028
05/30/2021,Subway,1065176
05/30/2021,SIR,956
05/30/2021,MNR,30072
05/30/2021,LIRR,43418
05/30/2021,Bus,484864
05/30/2021,BT,664029
05/29/2021,BT,744860
05/29/2021,Subway,1370135
05/29/2021,SIR,1332
05/29/2021,MNR,38894
05/29/2021,LIRR,54774
05/29/2021,Bus,648192
05/29/2021,AAR,11734
05/28/2021,Bus,1135369
05/28/2021,Subway,2232599
05/28/2021,AAR,21520
05/28/2021,SIR,4047
05/28/2021,MNR,66048
05/28/2021,LIRR,112780
05/28/2021,BT,931760
05/27/2021,AAR,23450
05/27/2021,Subway,2352019
05/27/2021,SIR,4619
05/27/2021,MNR,62852
05/27/2021,LIRR,117293
05/27/2021,Bus,1246269
05/27/2021,BT,970920
05/26/2021,AAR,23594
05/26/2021,Subway,2275882
05/26/2021,SIR,4429
05/26/2021,MNR,59613
05/26/2021,LIRR,114548
05/26/2021,Bus,1241052
05/26/2021,BT,921084
05/25/2021,BT,902577
05/25/2021,Subway,2270945
05/25/2021,SIR,4683
05/25/2021,MNR,58737
05/25/2021,LIRR,110871
05/25/2021,Bus,1253998
05/25/2021,AAR,22854
05/24/2021,BT,869940
05/24/2021,Subway,2118877
05/24/2021,SIR,4252
05/24/2021,MNR,55179
05/24/2021,LIRR,105528
05/24/2021,Bus,1192453
05/24/2021,AAR,21563
05/23/2021,MNR,40613
05/23/2021,Subway,1268928
05/23/2021,SIR,1358
05/23/2021,LIRR,58005
05/23/2021,Bus,645466
05/23/2021,BT,885740
05/23/2021,AAR,11765
05/22/2021,AAR,13397
05/22/2021,Subway,1645268
05/22/2021,SIR,1787
05/22/2021,MNR,51249
05/22/2021,LIRR,66293
05/22/2021,Bus,839877
05/22/2021,BT,911148
05/21/2021,BT,965528
05/21/2021,Subway,2331876
05/21/2021,SIR,4264
05/21/2021,MNR,67283
05/21/2021,LIRR,110077
05/21/2021,Bus,1221591
05/21/2021,AAR,22520
05/20/2021,Bus,1243965
05/20/2021,Subway,2269471
05/20/2021,SIR,4441
05/20/2021,AAR,23659
05/20/2021,MNR,57425
05/20/2021,LIRR,106604
05/20/2021,BT,931659
05/19/2021,AAR,23784
05/19/2021,Subway,2257549
05/19/2021,SIR,4367
05/19/2021,MNR,56851
05/19/2021,LIRR,104762
05/19/2021,Bus,1253578
05/19/2021,BT,915644
05/18/2021,AAR,22367
05/18/2021,Subway,2150049
05/18/2021,SIR,4321
05/18/2021,MNR,54920
05/18/2021,LIRR,100430
05/18/2021,Bus,1215676
05/18/2021,BT,838307
05/17/2021,BT,810018
05/17/2021,Subway,2022584
05/17/2021,SIR,3990
05/17/2021,MNR,52803
05/17/2021,LIRR,98458
05/17/2021,Bus,1157960
05/17/2021,AAR,20779
05/16/2021,SIR,14
05/16/2021,Subway,1201904
05/16/2021,MNR,36227
05/16/2021,LIRR,49166
05/16/2021,Bus,621750
05/16/2021,BT,814177
05/16/2021,AAR,11062
05/15/2021,AAR,13516
05/15/2021,Subway,1637231
05/15/2021,SIR,11
05/15/2021,MNR,49401
05/15/2021,LIRR,63079
05/15/2021,Bus,844096
05/15/2021,BT,891574
05/14/2021,BT,947064
05/14/2021,Subway,2266974
05/14/2021,SIR,3963
05/14/2021,MNR,63394
05/14/2021,LIRR,104885
05/14/2021,Bus,1220112
05/14/2021,AAR,22437
05/13/2021,Bus,1182347
05/13/2021,Subway,2163052
05/13/2021,AAR,23439
05/13/2021,SIR,4112
05/13/2021,MNR,55558
05/13/2021,LIRR,103047
05/13/2021,BT,918259
05/12/2021,AAR,23946
05/12/2021,Subway,2182277
05/12/2021,SIR,4193
05/12/2021,MNR,53548
05/12/2021,LIRR,98930
05/12/2021,Bus,1238990
05/12/2021,BT,887381
05/11/2021,AAR,22751
05/11/2021,Subway,2148322
05/11/2021,SIR,4227
05/11/2021,MNR,51588
05/11/2021,LIRR,97358
05/11/2021,Bus,1231886
05/11/2021,BT,873176
05/10/2021,BT,844563
05/10/2021,Subway,1990039
05/10/2021,SIR,3850
05/10/2021,MNR,50090
05/10/2021,LIRR,96813
05/10/2021,Bus,1149109
05/10/2021,AAR,20751
05/09/2021,BT,854809
05/09/2021,Subway,1107878
05/09/2021,SIR,856
05/09/2021,MNR,37795
05/09/2021,LIRR,54074
05/09/2021,Bus,576000
05/09/2021,AAR,13897
05/08/2021,MNR,42664
05/08/2021,Subway,1444674
05/08/2021,SIR,
05/08/2021,LIRR,56309
05/08/2021,Bus,779188
05/08/2021,BT,854156
05/08/2021,AAR,13339
05/07/2021,AAR,22730
05/07/2021,Subway,2238033
05/07/2021,SIR,3827
05/07/2021,MNR,61477
05/07/2021,LIRR,101637
05/07/2021,Bus,1222741
05/07/2021,BT,936747
05/06/2021,BT,905604
05/06/2021,Subway,2199943
05/06/2021,SIR,4168
05/06/2021,MNR,52748
05/06/2021,LIRR,94244
05/06/2021,Bus,1258536
05/06/2021,AAR,23792
05/05/2021,Bus,1158445
05/05/2021,Subway,2074543
05/05/2021,SIR,3851
05/05/2021,AAR,23236
05/05/2021,MNR,48351
05/05/2021,LIRR,91994
05/05/2021,BT,841968
05/04/2021,MNR,49415
05/04/2021,Subway,2120071
05/04/2021,SIR,4181
05/04/2021,LIRR,93107
05/04/2021,Bus,1227250
05/04/2021,BT,851039
05/04/2021,AAR,22962
05/03/2021,AAR,21492
05/03/2021,Subway,1971010
05/03/2021,SIR,3744
05/03/2021,MNR,45800
05/03/2021,LIRR,91084
05/03/2021,Bus,1165505
05/03/2021,BT,828506
05/02/2021,BT,809865
05/02/2021,Subway,1153471
05/02/2021,SIR,
05/02/2021,MNR,32683
05/02/2021,LIRR,41827
05/02/2021,Bus,620063
05/02/2021,AAR,11541
05/01/2021,SIR,
05/01/2021,Subway,1515211
05/01/2021,MNR,41395
05/01/2021,LIRR,51067
05/01/2021,Bus,818655
05/01/2021,BT,849633
05/01/2021,AAR,13263
04/30/2021,AAR,22322
04/30/2021,Subway,2159476
04/30/2021,SIR,3699
04/30/2021,MNR,57364
04/30/2021,LIRR,93530
04/30/2021,Bus,1185321
04/30/2021,BT,922720
04/29/2021,BT,873037
04/29/2021,Subway,2028524
04/29/2021,SIR,3881
04/29/2021,MNR,47785
04/29/2021,LIRR,88705
04/29/2021,Bus,1166096
04/29/2021,AAR,22201
04/28/2021,Bus,1227777
04/28/2021,Subway,2135793
04/28/2021,AAR,24412
04/28/2021,SIR,4027
04/28/2021,MNR,50011
04/28/2021,LIRR,92150
04/28/2021,BT,888723
04/27/2021,AAR,22603
04/27/2021,Subway,2041698
04/27/2021,SIR,4020
04/27/2021,MNR,47310
04/27/2021,LIRR,89028
04/27/2021,Bus,1198299
04/27/2021,BT,839788
04/26/2021,AAR,21083
04/26/2021,Subway,1955370
04/26/2021,SIR,3761
04/26/2021,MNR,46752
04/26/2021,LIRR,89303
04/26/2021,Bus,1156913
04/26/2021,BT,826605
04/25/2021,BT,695863
04/25/2021,Subway,985027
04/25/2021,SIR,
04/25/2021,MNR,23855
04/25/2021,LIRR,34054
04/25/2021,Bus,540989
04/25/2021,AAR,9777
04/24/2021,BT,854964
04/24/2021,Subway,1520057
04/24/2021,SIR,
04/24/2021,MNR,43227
04/24/2021,LIRR,51570
04/24/2021,Bus,809163
04/24/2021,AAR,13351
04/23/2021,MNR,56155
04/23/2021,Subway,2121350
04/23/2021,SIR,3737
04/23/2021,LIRR,92834
04/23/2021,Bus,1184193
04/23/2021,BT,920588
04/23/2021,AAR,22035
04/22/2021,AAR,21832
04/22/2021,Subway,2040232
04/22/2021,SIR,3837
04/22/2021,MNR,46790
04/22/2021,LIRR,86606
04/22/2021,Bus,1166357
04/22/2021,BT,871573
04/21/2021,BT,828447
04/21/2021,Subway,1965922
04/21/2021,SIR,3788
04/21/2021,MNR,45253
04/21/2021,LIRR,83533
04/21/2021,Bus,1139762
04/21/2021,AAR,22379
04/20/2021,LIRR,90034
04/20/2021,Subway,2082495
04/20/2021,SIR,4135
04/20/2021,BT,860511
04/20/2021,AAR,23528
04/20/2021,MNR,49100
04/20/2021,Bus,1223642
04/19/2021,MNR,45925
04/19/2021,Subway,1911326
04/19/2021,SIR,3634
04/19/2021,LIRR,87167
04/19/2021,Bus,1147977
04/19/2021,BT,816540
04/19/2021,AAR,21274
04/18/2021,AAR,10865
04/18/2021,Subway,1082503
04/18/2021,SIR,
04/18/2021,MNR,30983
04/18/2021,LIRR,38263
04/18/2021,Bus,607333
04/18/2021,BT,753446
04/17/2021,BT,813162
04/17/2021,Subway,1425036
04/17/2021,SIR,
04/17/2021,MNR,39789
04/17/2021,LIRR,49901
04/17/2021,Bus,803352
04/17/2021,AAR,13313
04/16/2021,SIR,3591
04/16/2021,Subway,2078856
04/16/2021,MNR,54355
04/16/2021,LIRR,87190
04/16/2021,Bus,1157507
04/16/2021,BT,889711
04/16/2021,AAR,21632
04/15/2021,AAR,21198
04/15/2021,Subway,1906733
04/15/2021,SIR,3593
04/15/2021,MNR,44175
04/15/2021,LIRR,81762
04/15/2021,Bus,1083083
04/15/2021,BT,822207
04/14/2021,BT,852606
04/14/2021,Subway,2018126
04/14/2021,SIR,3810
04/14/2021,MNR,47970
04/14/2021,LIRR,86698
04/14/2021,Bus,1199954
04/14/2021,AAR,23462
04/13/2021,Bus,1196355
04/13/2021,Subway,2012153
04/13/2021,AAR,22728
04/13/2021,SIR,3877
04/13/2021,MNR,46150
04/13/2021,LIRR,87182
04/13/2021,BT,832482
04/12/2021,MNR,43563
04/12/2021,Subway,1845836
04/12/2021,SIR,3418
04/12/2021,LIRR,83124
04/12/2021,Bus,1087799
04/12/2021,BT,793402
04/12/2021,AAR,21192
04/11/2021,AAR,9742
04/11/2021,Subway,899646
04/11/2021,SIR,1020
04/11/2021,MNR,22933
04/11/2021,LIRR,32034
04/11/2021,Bus,504407
04/11/2021,BT,666435
04/10/2021,BT,822112
04/10/2021,Subway,1391245
04/10/2021,SIR,1500
04/10/2021,MNR,36629
04/10/2021,LIRR,45962
04/10/2021,Bus,790023
04/10/2021,AAR,12713
04/09/2021,SIR,3686
04/09/2021,Subway,2026724
04/09/2021,MNR,52445
04/09/2021,LIRR,87051
04/09/2021,Bus,1144311
04/09/2021,BT,895229
04/09/2021,AAR,21978
04/08/2021,AAR,22579
04/08/2021,Subway,2013413
04/08/2021,SIR,3893
04/08/2021,MNR,47059
04/08/2021,LIRR,86715
04/08/2021,Bus,1177833
04/08/2021,BT,877834
04/07/2021,BT,858593
04/07/2021,Subway,1985370
04/07/2021,SIR,3809
04/07/2021,MNR,45747
04/07/2021,LIRR,85479
04/07/2021,Bus,1172362
04/07/2021,AAR,23469
04/06/2021,LIRR,85757
04/06/2021,Subway,1942198
04/06/2021,BT,840351
04/06/2021,SIR,3873
04/06/2021,AAR,21695
04/06/2021,MNR,45178
04/06/2021,Bus,1155101
04/05/2021,AAR,19970
04/05/2021,Subway,1818703
04/05/2021,SIR,3431
04/05/2021,MNR,46156
04/05/2021,LIRR,87048
04/05/2021,Bus,1088750
04/05/2021,BT,832239
04/04/2021,AAR,11632
04/04/2021,Subway,950194
04/04/2021,SIR,1066
04/04/2021,MNR,30673
04/04/2021,LIRR,40868
04/04/2021,Bus,519812
04/04/2021,BT,749910
04/03/2021,BT,779701
04/03/2021,Subway,1318461
04/03/2021,SIR,1503
04/03/2021,MNR,37706
04/03/2021,LIRR,47662
04/03/2021,Bus,750682
04/03/2021,AAR,12735
04/02/2021,SIR,3070
04/02/2021,Subway,1757698
04/02/2021,MNR,49308
04/02/2021,LIRR,79770
04/02/2021,Bus,958085
04/02/2021,BT,845252
04/02/2021,AAR,18839
04/01/2021,AAR,20490
04/01/2021,Subway,1841815
04/01/2021,SIR,3434
04/01/2021,MNR,38466
04/01/2021,LIRR,77285
04/01/2021,Bus,1030209
04/01/2021,BT,856466
03/31/2021,BT,833052
03/31/2021,Subway,1808546
03/31/2021,SIR,3526
03/31/2021,MNR,43954
03/31/2021,LIRR,84850
03/31/2021,Bus,995873
03/31/2021,AAR,20374
03/30/2021,Bus,1079381
03/30/2021,Subway,1881537
03/30/2021,AAR,21019
03/30/2021,SIR,3806
03/30/2021,MNR,46574
03/30/2021,LIRR,91258
03/30/2021,BT,842154
03/29/2021,AAR,18543
03/29/2021,Subway,1742162
03/29/2021,SIR,3378
03/29/2021,MNR,44240
03/29/2021,LIRR,86467
03/29/2021,Bus,1002597
03/29/2021,BT,763647
03/28/2021,AAR,9104
03/28/2021,Subway,807247
03/28/2021,SIR,
03/28/2021,MNR,21000
03/28/2021,LIRR,28347
03/28/2021,Bus,459949
03/28/2021,BT,601860
03/27/2021,BT,841595
03/27/2021,Subway,1374266
03/27/2021,SIR,
03/27/2021,MNR,38301
03/27/2021,LIRR,47484
03/27/2021,Bus,781981
03/27/2021,AAR,12900
03/26/2021,BT,865970
03/26/2021,Subway,1938246
03/26/2021,SIR,3536
03/26/2021,MNR,49529
03/26/2021,LIRR,84436
03/26/2021,Bus,1091753
03/26/2021,AAR,20805
03/25/2021,MNR,44105
03/25/2021,Subway,1925768
03/25/2021,SIR,3747
03/25/2021,LIRR,83556
03/25/2021,Bus,1127964
03/25/2021,BT,847633
03/25/2021,AAR,21763
03/24/2021,AAR,21651
03/24/2021,Subway,1828084
03/24/2021,SIR,3578
03/24/2021,MNR,40301
03/24/2021,LIRR,79590
03/24/2021,Bus,1075968
03/24/2021,BT,794315
03/23/2021,BT,810243
03/23/2021,Subway,1879574
03/23/2021,SIR,3727
03/23/2021,MNR,41654
03/23/2021,LIRR,83106
03/23/2021,Bus,1133504
03/23/2021,AAR,21590
03/22/2021,Bus,1095241
03/22/2021,Subway,1801438
03/22/2021,SIR,3646
03/22/2021,AAR,20427
03/22/2021,MNR,43281
03/22/2021,LIRR,84171
03/22/2021,BT,788542
03/21/2021,AAR,10358
03/21/2021,Subway,1013386
03/21/2021,SIR,
03/21/2021,MNR,26380
03/21/2021,LIRR,34693
03/21/2021,Bus,579358
03/21/2021,BT,735673
03/20/2021,AAR,12558
03/20/2021,Subway,1307403
03/20/2021,SIR,
03/20/2021,MNR,33068
03/20/2021,LIRR,41743
03/20/2021,Bus,768908
03/20/2021,BT,787777
03/19/2021,BT,863187
03/19/2021,Subway,1906749
03/19/2021,SIR,3331
03/19/2021,MNR,46605
03/19/2021,LIRR,80041
03/19/2021,Bus,1083647
03/19/2021,AAR,20357
03/18/2021,SIR,3283
03/18/2021,Subway,1771092
03/18/2021,MNR,39884
03/18/2021,LIRR,76532
03/18/2021,Bus,1019472
03/18/2021,BT,799478
03/18/2021,AAR,20264
03/17/2021,AAR,22323
03/17/2021,Subway,1866414
03/17/2021,SIR,3465
03/17/2021,MNR,41682
03/17/2021,LIRR,81431
03/17/2021,Bus,1103979
03/17/2021,BT,808876
03/16/2021,BT,786996
03/16/2021,Subway,1798288
03/16/2021,SIR,3394
03/16/2021,MNR,40038
03/16/2021,LIRR,77672
03/16/2021,Bus,1062179
03/16/2021,AAR,20903
03/15/2021,Bus,1023990
03/15/2021,Subway,1730024
03/15/2021,AAR,19986
03/15/2021,SIR,3264
03/15/2021,MNR,39529
03/15/2021,LIRR,79331
03/15/2021,BT,774146
03/14/2021,AAR,9732
03/14/2021,Subway,923968
03/14/2021,SIR,
03/14/2021,MNR,22347
03/14/2021,LIRR,30405
03/14/2021,Bus,531754
03/14/2021,BT,673170
03/13/2021,AAR,11932
03/13/2021,Subway,1257372
03/13/2021,SIR,
03/13/2021,MNR,31500
03/13/2021,LIRR,38465
03/13/2021,Bus,730218
03/13/2021,BT,776744
03/12/2021,BT,873014
03/12/2021,Subway,1914465
03/12/2021,SIR,3507
03/12/2021,MNR,48553
03/12/2021,LIRR,82399
03/12/2021,Bus,1092388
03/12/2021,AAR,21724
03/11/2021,BT,836773
03/11/2021,Subway,1881902
03/11/2021,SIR,3682
03/11/2021,MNR,42543
03/11/2021,LIRR,80398
03/11/2021,Bus,1107502
03/11/2021,AAR,22617
03/10/2021,MNR,41488
03/10/2021,Subway,1849077
03/10/2021,SIR,3625
03/10/2021,LIRR,78069
03/10/2021,Bus,1104610
03/10/2021,BT,804700
03/10/2021,AAR,22774
03/09/2021,AAR,22200
03/09/2021,Subway,1834068
03/09/2021,SIR,3602
03/09/2021,MNR,40944
